popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_genre
54,0.319,0.656,181441,0.698,2.20E-05,5,0.252,-7.322,1,0.0967,90.008,0.165,Hip-Hop
58,0.278,0.346,233373,0.511,0.0456,8,0.122,-10.022,0,0.044,134.927,0.212,Hip-Hop
52,0.557,0.672,256480,0.622,3.48E-06,8,0.0959,-10.108,0,0.143,108.052,0.375,Hip-Hop
61,0.0304,0.856,206613,0.758,0,5,0.105,-5.783,0,0.227,124.073,0.18,Hip-Hop
54,0.629,0.687,171333,0.782,3.15E-05,12,0.106,-5.571,0,0.072,89.978,0.72,Hip-Hop
54,0.00183,0.75,238147,0.473,0,1,0.135,-8.707,1,0.126,122.081,0.318,Hip-Hop
49,0.0864,0.694,274947,0.904,0,8,0.265,-5.134,0,0.101,91.016,0.844,Hip-Hop
67,0.101,0.49,255680,0.373,0.000105,12,0.128,-9.762,1,0.26,121.889,0.346,Hip-Hop
59,0.217,0.526,159000,0.699,0.00202,2,0.646,-8.091,0,0.382,79.67,0.743,Hip-Hop
62,0.172,0.644,252493,0.895,0,12,0.285,-3.669,1,0.0469,169.98,0.887,Hip-Hop
60,0.266,0.819,142547,0.669,7.66E-06,9,0.111,-5.202,0,0.275,80.046,0.474,Hip-Hop
62,0.465,0.544,147523,0.566,0,9,0.169,-8.661,0,0.219,107.905,0.723,Hip-Hop
55,0.433,0.621,329507,0.321,0,1,0.103,-11.917,0,0.718,178.325,0.323,Hip-Hop
48,0.00432,0.544,261707,0.607,0,6,0.148,-6.51,1,0.0489,135.029,0.177,Hip-Hop
54,0.0241,0.707,117707,0.617,0,5,0.0987,-5.439,1,0.115,157.066,0.337,Hip-Hop
65,0.299,0.893,299147,0.74,0,3,0.0881,-4.936,0,0.132,101.025,0.963,Hip-Hop
49,0.0566,0.694,194799,0.829,0,8,0.0861,-4.462,0,0.0524,109.998,0.954,Hip-Hop
67,0.189,0.858,108213,0.435,0,10,0.0925,-11.286,1,0.0661,141.993,0.704,Hip-Hop
51,0.0624,0.789,288267,0.449,0,3,0.131,-13.07,0,0.395,91.777,0.301,Hip-Hop
57,0.0724,0.772,208000,0.649,0,6,0.0761,-6.411,1,0.143,90.072,0.824,Hip-Hop
55,0.0596,0.832,170707,0.743,0,5,0.257,-6.706,1,0.228,100.004,0.522,Hip-Hop
64,0.0301,0.903,207867,0.609,1.61E-05,2,0.179,-7.555,0,0.237,149.991,0.268,Hip-Hop
53,0.0619,0.71,282508,0.703,0,5,0.0991,-4.877,0,0.0911,142.024,0.199,Hip-Hop
64,0.0309,0.705,208273,0.611,0,6,0.0903,-6.772,0,0.236,87.996,0.596,Hip-Hop
70,0.133,0.607,136187,0.596,0,1,0.123,-9.09,0,0.358,77.324,0.149,Hip-Hop
56,0.211,0.719,181124,0.706,0,12,0.117,-7.45,0,0.139,80.063,0.377,Hip-Hop
66,0.597,0.434,244062,0.758,2.93E-06,1,0.248,-4.807,0,0.312,178.589,0.473,Hip-Hop
62,0.149,0.773,227648,0.625,0,5,0.0619,-7.029,0,0.176,82.004,0.676,Hip-Hop
59,0.00193,0.676,215853,0.73,0,5,0.0627,-5.963,1,0.267,178.117,0.489,Hip-Hop
61,0.043,0.722,232000,0.403,1.41E-06,6,0.107,-7.769,1,0.185,80.016,0.385,Hip-Hop
64,0.00364,0.767,275707,0.551,0,4,0.0451,-7.328,1,0.0616,100.904,0.796,Hip-Hop
54,0.194,0.762,161633,0.717,3.99E-06,1,0.115,-8.628,0,0.309,73.503,0.347,Hip-Hop
69,0.113,0.841,181290,0.731,0,6,0.119,-5.472,1,0.193,160.057,0.441,Hip-Hop
60,0.315,0.711,139703,0.54,0,3,0.103,-6.214,0,0.0941,110.037,0.0824,Hip-Hop
51,0.195,0.742,-1,0.535,0,3,0.14,-7.049,1,0.0725,120.911,0.381,Hip-Hop
50,0.493,0.835,142247,0.616,0,8,0.129,-7.23,0,0.35,130.025,0.606,Hip-Hop
63,0.0746,0.758,170293,0.675,1.32E-06,11,0.167,-6.49,0,0.0845,148.093,0.491,Hip-Hop
51,0.154,0.805,187295,0.848,0,10,0.54,-5.193,0,0.29,105.07,0.351,Hip-Hop
62,0.255,0.441,434960,0.403,1.27E-05,6,0.13,-11.18,0,0.147,139.92,0.158,Hip-Hop
47,0.219,0.851,222360,0.536,0,5,0.127,-5.026,1,0.0657,130.005,0.186,Hip-Hop
70,0.641,0.808,263288,0.586,0,2,0.14,-7.242,0,0.169,124.041,0.568,Hip-Hop
71,0.164,0.85,88939,0.714,0,12,0.11,-4.331,0,0.268,145.909,0.549,Hip-Hop
58,0.0915,0.742,219802,0.689,0,2,0.0768,-5.812,0,0.281,121.982,0.207,Hip-Hop
54,0.0101,0.733,165213,0.58,0,10,0.111,-6.519,0,0.0885,138.055,0.229,Hip-Hop
49,0.0303,0.793,269693,0.596,1.17E-05,11,0.623,-7.426,1,0.392,82.113,0.708,Hip-Hop
70,0.128,0.758,197171,0.646,0,11,0.0778,-4.701,1,0.112,155.955,0.589,Hip-Hop
92,0.258,0.74,166606,0.613,0.00372,12,0.123,-4.88,1,0.145,75.023,0.473,Hip-Hop
56,0.0571,0.894,147427,0.842,0,8,0.104,-2.85,0,0.343,99.359,0.489,Hip-Hop
61,0.0295,0.697,274533,0.608,0,8,0.276,-10.976,0,0.0463,133.879,0.725,Hip-Hop
91,0.556,0.921,-1,0.537,0.00404,1,0.102,-5.723,0,0.0804,128.009,0.711,Hip-Hop
68,0.0181,0.503,231618,0.592,0.00014,9,0.169,-5.923,0,0.444,201.85,0.344,Hip-Hop
64,0.145,0.824,111459,0.617,0,5,0.571,-5.847,0,0.132,118.054,0.26,Hip-Hop
50,0.277,0.844,268827,0.807,2.00E-05,5,0.155,-8.198,1,0.233,85.984,0.618,Hip-Hop
59,0.0345,0.596,210440,0.481,0,1,0.197,-8.676,1,0.353,104.984,0.277,Hip-Hop
68,0.0355,0.782,175213,0.633,0,12,0.0615,-4.644,1,0.341,150.055,0.749,Hip-Hop
47,0.00491,0.733,318187,0.611,0,3,0.0712,-5.122,1,0.0415,120.007,0.22,Hip-Hop
67,0.179,0.568,258667,0.732,4.92E-06,3,0.401,-4.896,0,0.103,186.048,0.626,Hip-Hop
52,0.0147,0.673,237240,0.683,0,4,0.0596,-4.436,1,0.196,158.026,0.417,Hip-Hop
56,0.0195,0.494,298079,0.664,0,3,0.109,-5.65,1,0.231,127.55,0.131,Hip-Hop
67,0.0174,0.743,156034,0.569,0.000736,4,0.264,-9.703,0,0.131,145.905,0.384,Hip-Hop
55,0.1,0.794,165373,0.871,0,3,0.384,-6.797,0,0.0632,89.997,0.729,Hip-Hop
49,0.00312,0.728,247320,0.55,0,6,0.0871,-6.049,1,0.379,139.863,0.305,Hip-Hop
71,0.0698,0.874,237400,0.568,1.38E-05,3,0.149,-5.896,0,0.224,139.995,0.46,Hip-Hop
61,0.255,0.549,220360,0.738,0,6,0.126,-5.01,1,0.275,101.671,0.186,Hip-Hop
50,0.0655,0.348,183960,0.796,0,11,0.279,-8.266,1,0.485,166.224,0.573,Hip-Hop
48,0.00907,0.833,161558,0.203,5.91E-06,2,0.124,-12.456,0,0.211,100.023,0.04,Hip-Hop
47,0.149,0.75,-1,0.673,0.009,4,0.18,-7.176,1,0.154,150.014,0.764,Hip-Hop
63,0.0227,0.671,296880,0.755,0.000529,5,0.107,-3.439,0,0.268,81.853,0.387,Hip-Hop
75,0.174,0.695,195813,0.856,0,4,0.116,-4.446,1,0.0547,91.911,0.728,Hip-Hop
60,0.255,0.808,206493,0.767,0.0197,5,0.0886,-4.912,0,0.0445,94.998,0.722,Hip-Hop
63,0.0484,0.649,113667,0.575,6.13E-06,4,0.18,-5.889,1,0.0301,144.057,0.215,Hip-Hop
56,0.488,0.464,189510,0.539,0.00022,9,0.063,-8.701,1,0.394,173.661,0.473,Hip-Hop
73,0.11,0.761,208000,0.791,0,3,0.119,-4.357,0,0.0425,94.029,0.907,Hip-Hop
64,0.0696,0.908,140393,0.531,0,4,0.161,-8.993,0,0.522,140.038,0.872,Hip-Hop
77,0.0563,0.852,205879,0.553,0,5,0.332,-7.286,1,0.187,142.072,0.656,Hip-Hop
53,0.0171,0.61,219081,0.43,1.34E-06,12,0.104,-12.452,1,0.881,78.997,0.399,Hip-Hop
59,0.0728,0.62,336440,0.912,7.15E-05,5,0.249,-4.011,1,0.221,106.236,0.291,Hip-Hop
67,0.247,0.821,185143,0.759,0,12,0.321,-8.541,1,0.121,140.01,0.962,Hip-Hop
65,0.469,0.622,214707,0.375,1.28E-05,8,0.185,-8.115,0,0.208,132.887,0.357,Hip-Hop
56,0.00408,0.586,261320,0.619,0,5,0.134,-6.116,1,0.199,120.125,0.326,Hip-Hop
53,0.0223,0.817,270823,0.526,0,4,0.192,-7.426,0,0.127,125.014,0.419,Hip-Hop
60,0.137,0.782,182000,0.614,0,1,0.334,-6.838,0,0.362,129.028,0.794,Hip-Hop
51,0.0895,0.586,238573,0.788,0,8,0.0684,-4.707,1,0.303,98.036,0.565,Hip-Hop
58,0.261,0.926,226013,0.888,0,3,0.348,-5.337,1,0.294,98.523,0.819,Hip-Hop
52,0.311,0.886,112500,0.742,1.10E-05,5,0.241,-4.582,1,0.199,130,0.463,Hip-Hop
57,0.673,0.706,248059,0.56,8.57E-06,7,0.109,-10.261,1,0.172,128.01,0.16,Hip-Hop
50,0.0957,0.803,141724,0.594,0,5,0.0965,-7.304,1,0.542,161.047,0.145,Hip-Hop
50,0.128,0.598,119080,0.279,0.663,5,0.667,-16.778,1,0.111,79.145,0.638,Hip-Hop
67,0.00458,0.933,262827,0.666,0,12,0.0908,-11.277,1,0.308,128.466,0.635,Hip-Hop
55,0.212,0.921,-1,0.373,0,10,0.105,-11.513,1,0.328,125.981,0.179,Hip-Hop
69,0.157,0.779,300160,0.572,0,10,0.246,-9.985,0,0.378,135.956,0.647,Hip-Hop
51,0.0154,0.626,210160,0.741,0,6,0.741,-6.031,1,0.922,78.683,0.766,Hip-Hop
66,0.0298,0.759,216707,0.891,0,3,0.141,-2.983,1,0.257,98.579,0.587,Hip-Hop
67,0.533,0.64,234526,0.819,0,11,0.156,-4.108,1,0.455,166.012,0.623,Hip-Hop
55,0.488,0.551,-1,0.626,0,4,0.0893,-5.942,1,0.171,106.606,0.295,Hip-Hop
64,0.103,0.727,-1,0.781,0,9,0.0537,-8.614,1,0.29,81.076,0.682,Hip-Hop
57,0.166,0.78,198523,0.644,3.59E-06,9,0.183,-8.093,0,0.331,112.848,0.612,Hip-Hop
62,0.278,0.442,161080,0.446,0,1,0.308,-11.354,0,0.786,51.539,0.295,Hip-Hop
62,0.15,0.923,276659,0.587,0,3,0.118,-6.401,1,0.262,94.978,0.27,Hip-Hop
56,0.252,0.847,161033,0.36,0,4,0.148,-8.313,1,0.221,144.06,0.52,Hip-Hop
69,0.181,0.69,226101,0.385,0,4,0.236,-8.444,1,0.0817,129.958,0.19,Hip-Hop
53,0.159,0.432,186973,0.94,0,2,0.154,-4.099,0,0.374,80.084,0.225,Hip-Hop
54,0.00372,0.756,256000,0.637,0.000455,1,0.325,-6.211,1,0.251,149.989,0.311,Hip-Hop
59,0.0563,0.691,186667,0.755,0.00072,8,0.261,-4.229,0,0.237,89.977,0.331,Hip-Hop
60,0.0931,0.88,265373,0.454,0.000125,11,0.0759,-10.882,1,0.0773,94.865,0.576,Hip-Hop
51,0.0395,0.69,248800,0.672,1.71E-06,2,0.802,-9.38,0,0.382,96.332,0.736,Hip-Hop
67,0.59,0.691,301427,0.805,0,6,0.0975,-6.81,0,0.0947,142.503,0.866,Hip-Hop
56,0.314,0.652,-1,0.511,0.00267,9,0.163,-8.055,1,0.0916,95.045,0.296,Hip-Hop
63,0.0491,0.6,-1,0.716,0,7,0.109,-5.554,0,0.384,180.165,0.246,Hip-Hop
51,0.104,0.875,175040,0.527,0,5,0.428,-7.328,1,0.187,111.07,0.281,Hip-Hop
59,0.158,0.706,-1,0.639,0,8,0.716,-7.756,0,0.133,99.963,0.535,Hip-Hop
57,0.193,0.464,195840,0.775,0,2,0.155,-5.374,0,0.263,148.442,0.438,Hip-Hop
62,0.593,0.795,261410,0.582,0,10,0.142,-6.442,1,0.336,82.016,0.329,Hip-Hop
53,0.328,0.674,209400,0.464,0,12,0.155,-8.943,0,0.436,139.988,0.428,Hip-Hop
77,0.413,0.735,217387,0.453,0,12,0.104,-8.264,0,0.0602,115.002,0.335,Hip-Hop
66,0.0216,0.51,243773,0.503,0.002,2,0.108,-8.756,0,0.242,153.582,0.193,Hip-Hop
68,0.0599,0.797,224240,0.469,0,12,0.0753,-8.112,1,0.0646,103.057,0.481,Hip-Hop
71,0.0802,0.645,181880,0.541,0,2,0.325,-6.312,0,0.0385,95.061,0.411,Hip-Hop
53,0.533,0.51,161138,0.537,0,8,0.185,-11.297,0,0.0823,67.9,0.67,Hip-Hop
55,0.0768,0.78,173800,0.73,0,1,0.131,-5.423,0,0.0497,160.03,0.512,Hip-Hop
67,0.000807,0.847,186739,0.661,0.00126,12,0.104,-4.614,1,0.0548,143.979,0.184,Hip-Hop
53,0.116,0.886,-1,0.573,0,6,0.277,-7.649,1,0.32,132.069,0.609,Hip-Hop
51,0.0338,0.71,230173,0.725,0,5,0.285,-7.129,0,0.276,85.97,0.189,Hip-Hop
61,0.0565,0.838,-1,0.482,0,9,0.193,-9.25,0,0.0917,130.037,0.67,Hip-Hop
48,0.0846,0.777,157409,0.701,0,5,0.214,-5.297,1,0.191,147.992,0.749,Hip-Hop
58,0.166,0.876,223067,0.657,0,3,0.267,-3.981,1,0.284,86.998,0.944,Hip-Hop
61,0.303,0.284,323960,0.797,0,6,0.242,-5.293,0,0.158,67.984,0.556,Hip-Hop
52,0.0633,0.646,176040,0.647,0,3,0.346,-8.361,0,0.168,123.994,0.185,Hip-Hop
63,0.0111,0.899,144453,0.682,0,2,0.0768,-4.738,0,0.236,98.025,0.234,Hip-Hop
49,0.0832,0.817,212359,0.608,0,4,0.344,-6.413,1,0.329,142.13,0.632,Hip-Hop
55,0.0907,0.585,-1,0.608,1.37E-05,10,0.0911,-4.506,1,0.226,154.102,0.658,Hip-Hop
64,0.577,0.669,192224,0.42,2.22E-06,2,0.0998,-12.441,1,0.373,159.88,0.573,Hip-Hop
47,0.0237,0.692,203973,0.726,2.33E-05,5,0.118,-6.427,1,0.0465,87.008,0.782,Hip-Hop
53,0.0335,0.696,289533,0.561,2.78E-06,3,0.0741,-12.533,0,0.05,77.506,0.901,Hip-Hop
60,0.524,0.717,173827,0.566,5.20E-05,10,0.141,-10.171,1,0.12,124.004,0.358,Hip-Hop
58,0.0783,0.728,239267,0.826,0,5,0.101,-3.763,0,0.0604,94.36,0.834,Hip-Hop
63,0.113,0.798,236493,0.818,0.00315,10,0.0942,-4.628,1,0.0801,176,0.951,Hip-Hop
54,0.612,0.739,285766,0.448,0.0171,3,0.109,-7.443,0,0.165,128.039,0.202,Hip-Hop
64,0.000633,0.725,214067,0.737,0.00417,8,0.109,-7.453,1,0.324,77.161,0.219,Hip-Hop
59,0.0626,0.552,126252,0.673,0.194,3,0.268,-10.4,1,0.0531,124.985,0.101,Hip-Hop
58,0.338,0.721,184892,0.695,0,2,0.209,-4.238,0,0.0608,90.014,0.358,Hip-Hop
50,0.223,0.731,200143,0.726,0,8,0.124,-5.755,0,0.0959,156.231,0.804,Hip-Hop
63,0.336,0.829,217040,0.78,0.00027,5,0.613,-5.443,1,0.196,103.986,0.512,Hip-Hop
50,0.316,0.617,311680,0.713,0,12,0.139,-6.956,1,0.289,152.039,0.215,Hip-Hop
53,0.0334,0.924,242133,0.771,0.00011,3,0.119,-3.552,0,0.0561,123.018,0.627,Hip-Hop
70,0.0323,0.869,182487,0.56,0,2,0.219,-7.59,1,0.137,147.9,0.392,Hip-Hop
58,0.00975,0.58,174093,0.657,0,10,0.556,-6.633,0,0.0571,156.996,0.337,Hip-Hop
57,0.0456,0.684,198413,0.76,0,8,0.144,-2.82,1,0.0358,72.475,0.292,Hip-Hop
48,0.0903,0.893,202067,0.48,0,1,0.102,-5.493,1,0.056,123.98,0.968,Hip-Hop
57,0.162,0.664,205613,0.621,0.0694,6,0.353,-6.521,1,0.0671,89.566,0.489,Hip-Hop
56,0.0711,0.813,165942,0.663,0,10,0.147,-7.84,0,0.043,140.024,0.344,Hip-Hop
75,0.0942,0.916,151539,0.756,0,4,0.23,-7.653,1,0.188,115.69,0.756,Hip-Hop
50,0.0578,0.925,167147,0.552,0,1,0.516,-8.288,1,0.236,105.5,0.388,Hip-Hop
54,0.0433,0.948,194000,0.465,0,5,0.105,-8.956,1,0.0968,119.962,0.183,Hip-Hop
67,0.25,0.822,227373,0.861,7.00E-05,3,0.164,-8.846,1,0.0832,123.964,0.548,Hip-Hop
67,0.0062,0.748,312240,0.733,0,3,0.329,-4.421,0,0.072,93.019,0.291,Hip-Hop
65,0.036,0.681,298027,0.621,0.00555,5,0.138,-10.024,1,0.34,135.538,0.428,Hip-Hop
61,0.278,0.827,275640,0.635,0.000119,3,0.109,-6.77,0,0.251,88.87,0.766,Hip-Hop
50,0.237,0.857,207120,0.45,0,1,0.134,-10.744,0,0.306,111.992,0.67,Hip-Hop
61,0.082,0.886,229813,0.62,0,9,0.1,-5.854,1,0.307,76.035,0.6,Hip-Hop
52,0.309,0.623,195107,0.894,2.00E-05,9,0.358,-4.914,1,0.3,92.054,0.234,Hip-Hop
49,0.206,0.411,178467,0.758,0,4,0.319,-5.727,1,0.337,152.296,0.144,Hip-Hop
57,0.18,0.895,188867,0.724,0,5,0.071,-5.832,1,0.193,97.532,0.593,Hip-Hop
49,0.36,0.632,170000,0.686,0,8,0.16,-5.198,1,0.0372,149.985,0.595,Hip-Hop
54,0.347,0.645,326240,0.377,0.000328,1,0.111,-7.424,1,0.0409,75.995,0.193,Hip-Hop
53,0.19,0.773,182687,0.656,0,9,0.113,-8.105,0,0.0543,133.911,0.802,Hip-Hop
60,0.07,0.763,216947,0.708,0.0106,12,0.13,-6.297,1,0.134,160.035,0.732,Hip-Hop
66,0.442,0.739,147987,0.405,0.211,4,0.158,-10.897,1,0.0852,157.09,0.127,Hip-Hop
53,0.00377,0.466,204452,0.851,0,4,0.387,-3.735,1,0.382,109.284,0.463,Hip-Hop
51,0.0281,0.948,-1,0.608,0,3,0.0965,-8.411,0,0.253,100.042,0.837,Hip-Hop
54,0.0142,0.829,-1,0.688,2.05E-06,12,0.0461,-7.652,1,0.0978,93.857,0.869,Hip-Hop
69,0.0567,0.849,241898,0.823,0,8,0.0855,-4.563,1,0.0441,135.929,0.846,Hip-Hop
64,0.0733,0.802,185382,0.527,0.000183,5,0.0951,-7.226,0,0.0701,155.994,0.312,Hip-Hop
68,0.158,0.654,309800,0.637,1.28E-05,2,0.338,-6.915,0,0.293,81.947,0.364,Hip-Hop
55,0.0432,0.662,210360,0.714,0,10,0.11,-6.027,0,0.173,128.344,0.696,Hip-Hop
59,0.153,0.838,200667,0.625,0,2,0.593,-6.417,0,0.0539,113.967,0.386,Hip-Hop
57,0.0891,0.763,267507,0.629,0,11,0.169,-8.66,0,0.225,142.149,0.709,Hip-Hop
61,0.0425,0.809,-1,0.585,0,3,0.108,-6.935,0,0.321,138.026,0.367,Hip-Hop
52,0.282,0.697,198107,0.458,0.574,8,0.111,-8.092,0,0.282,90.008,0.483,Hip-Hop
58,0.00401,0.698,181773,0.615,0,5,0.0641,-8.139,0,0.102,140.012,0.687,Hip-Hop
36,0.0247,0.579,153388,0.636,6.98E-05,9,0.198,-7.549,0,0.0794,139.957,0.0971,Hip-Hop
57,0.032,0.699,-1,0.73,0,1,0.466,-7.336,1,0.394,81.724,0.858,Hip-Hop
57,0.0159,0.581,124291,0.755,0.597,1,0.681,-7.515,1,0.0276,84.972,0.332,Hip-Hop
48,0.288,0.739,244842,0.578,0,3,0.31,-6.858,1,0.14,76.011,0.548,Hip-Hop
49,0.733,0.727,-1,0.464,2.33E-06,12,0.102,-9.634,1,0.0602,85.997,0.222,Hip-Hop
79,0.109,0.802,210387,0.59,0,10,0.429,-8.81,1,0.273,117.007,0.747,Hip-Hop
56,0.00484,0.797,-1,0.582,2.04E-06,6,0.517,-12.97,1,0.255,105.974,0.415,Hip-Hop
71,0.0611,0.675,238800,0.394,0,12,0.214,-8.539,1,0.133,104.987,0.405,Hip-Hop
51,0.187,0.481,144103,0.808,0,8,0.0776,-5.921,1,0.0879,156.796,0.486,Hip-Hop
60,0.00605,0.862,120960,0.668,0,5,0.156,-5.181,0,0.198,84.809,0.532,Hip-Hop
74,0.29,0.845,248867,0.51,2.39E-06,3,0.114,-13.064,0,0.224,95.265,0.74,Hip-Hop
89,0.00381,0.8,204665,0.578,0,8,0.359,-5.144,0,0.0485,143.01,0.367,Hip-Hop
60,0.117,0.693,301600,0.843,0,11,0.343,-5.463,1,0.253,158.465,0.529,Hip-Hop
76,0.0146,0.866,234640,0.51,0,2,0.107,-6.254,1,0.256,106.949,0.171,Hip-Hop
73,0.466,0.477,206311,0.6,0,8,0.0688,-6.363,1,0.0835,159.972,0.486,Hip-Hop
62,0.0684,0.907,159833,0.683,7.18E-06,9,0.0834,-8.079,1,0.349,89.983,0.342,Hip-Hop
48,0.023,0.775,205539,0.6,1.85E-05,4,0.125,-8.792,1,0.0857,148.032,0.544,Hip-Hop
62,0.245,0.533,194787,0.89,0,5,0.278,-4.787,1,0.249,84.368,0.955,Hip-Hop
57,0.164,0.652,275893,0.814,0,5,0.36,-4.901,1,0.31,91.888,0.788,Hip-Hop
72,0.367,0.6,246088,0.304,5.93E-06,9,0.0864,-11.969,0,0.0915,61.579,0.17,Hip-Hop
51,0.0468,0.876,-1,0.792,0,4,0.0877,-5.331,1,0.0635,89.69,0.872,Hip-Hop
59,0.301,0.749,156530,0.887,3.04E-05,9,0.297,-0.898,0,0.0436,135.006,0.638,Hip-Hop
53,0.294,0.751,277055,0.87,0,6,0.0525,-5.088,1,0.395,119.84,0.775,Hip-Hop
65,0.132,0.876,195053,0.41,0.000188,5,0.112,-10.034,1,0.262,127.956,0.816,Hip-Hop
58,0.0368,0.905,177216,0.327,0.000745,3,0.108,-11.393,0,0.149,140,0.163,Hip-Hop
69,0.0562,0.888,172986,0.432,0,2,0.112,-9.275,0,0.0934,99.965,0.173,Hip-Hop
70,0.118,0.628,249288,0.629,0,10,0.102,-4.829,0,0.0485,157.99,0.3,Hip-Hop
73,0.533,0.797,211120,0.75,0.108,4,0.095,-9.369,1,0.247,177.87,0.74,Hip-Hop
61,0.0162,0.678,215177,0.748,0,5,0.153,-5.174,1,0.145,151.988,0.445,Hip-Hop
55,0.358,0.77,156160,0.773,0,11,0.0478,-5.743,1,0.223,112.401,0.827,Hip-Hop
69,0.000739,0.546,212653,0.651,0,5,0.235,-7.601,1,0.3,77.878,0.646,Hip-Hop
61,0.00233,0.778,200584,0.556,1.19E-06,12,0.137,-6.878,1,0.161,137.079,0.294,Hip-Hop
65,0.0401,0.716,-1,0.485,0,12,0.277,-8.241,1,0.237,148.141,0.556,Hip-Hop
58,0.308,0.684,100009,0.785,2.69E-05,3,0.15,-3.903,1,0.274,143.84,0.486,Hip-Hop
62,0.384,0.398,468168,0.69,0.000437,5,0.129,-6.809,0,0.0631,129.904,0.174,Hip-Hop
52,0.0887,0.795,249271,0.633,2.35E-05,1,0.101,-7.926,1,0.0907,110.025,0.292,Hip-Hop
67,0.238,0.72,-1,0.721,0,11,0.294,-4.564,0,0.262,173.432,0.892,Hip-Hop
70,0.431,0.789,240200,0.691,0,1,0.134,-4.894,1,0.0696,89.994,0.859,Hip-Hop
49,0.045,0.8,290693,0.619,0,8,0.0681,-8.943,1,0.168,132.008,0.585,Hip-Hop
56,0.0167,0.704,288640,0.681,0,7,0.159,-7.758,1,0.208,148.018,0.569,Hip-Hop
60,0.322,0.663,277333,0.572,0,2,0.171,-10.593,0,0.102,117.051,0.494,Hip-Hop
50,0.0536,0.561,216159,0.756,0,6,0.533,-5.897,1,0.311,75.769,0.379,Hip-Hop
49,0.0382,0.663,250587,0.607,0.448,1,0.951,-8.405,0,0.0714,153.972,0.559,Hip-Hop
63,0.00613,0.691,201721,0.715,0,12,0.0368,-7.215,1,0.0589,77.223,0.465,Hip-Hop
65,0.256,0.66,203158,0.609,0,4,0.131,-6.616,1,0.663,84.529,0.36,Hip-Hop
52,0.135,0.677,-1,0.712,0,4,0.135,-7.53,0,0.244,92.973,0.647,Hip-Hop
49,0.175,0.53,242107,0.701,0,5,0.118,-6.12,1,0.345,170.233,0.793,Hip-Hop
50,0.00161,0.782,256800,0.63,0,5,0.151,-5.683,1,0.162,78.516,0.295,Hip-Hop
69,0.299,0.726,211212,0.665,0,9,0.179,-5.611,0,0.0722,104.239,0.807,Hip-Hop
56,0.186,0.676,201818,0.763,1.92E-06,3,0.107,-7.604,0,0.198,87.967,0.624,Hip-Hop
59,0.0543,0.776,206053,0.925,0.000427,3,0.189,-2.134,0,0.0792,95.951,0.715,Hip-Hop
52,0.617,0.753,53573,0.667,0,5,0.392,-10.619,0,0.697,56.385,0.807,Hip-Hop
56,0.0846,0.559,138580,0.809,0,12,0.171,-5.742,1,0.128,122.923,0.877,Hip-Hop
56,0.0172,0.831,155253,0.608,0,5,0.109,-5.551,1,0.0564,163.953,0.14,Hip-Hop
59,0.0075,0.796,232147,0.357,0,5,0.0966,-11.678,1,0.344,150.039,0.454,Hip-Hop
49,0.0484,0.851,185842,0.623,0,12,0.163,-7.885,1,0.388,174.302,0.177,Hip-Hop
59,0.0214,0.696,183840,0.524,0,2,0.141,-6.883,1,0.219,136.833,0.388,Hip-Hop
60,0.193,0.607,159034,0.685,0,10,0.12,-9.441,1,0.0347,145,0.635,Hip-Hop
53,0.00511,0.657,-1,0.49,8.96E-06,12,0.0918,-6.507,0,0.0378,133.998,0.434,Hip-Hop
59,0.293,0.786,248506,0.625,0,10,0.15,-4.194,1,0.0542,123.983,0.216,Hip-Hop
63,0.341,0.526,258827,0.506,0,9,0.646,-10.47,1,0.519,85.349,0.0963,Hip-Hop
61,0.302,0.71,247600,0.642,0,9,0.263,-6.206,0,0.293,87.873,0.891,Hip-Hop
55,0.498,0.651,225609,0.482,1.39E-06,2,0.103,-9.704,0,0.167,114.646,0.296,Hip-Hop
63,0.285,0.821,144878,0.624,0,2,0.355,-9.494,1,0.532,163.919,0.771,Hip-Hop
48,0.199,0.845,196465,0.859,0,3,0.348,-4.433,0,0.161,103.065,0.43,Hip-Hop
52,0.0209,0.626,195089,0.444,3.12E-05,4,0.111,-9.717,1,0.333,180.027,0.343,Hip-Hop
47,0.452,0.584,177208,0.943,0,11,0.0881,-3.433,0,0.343,154.152,0.716,Hip-Hop
49,0.179,0.766,257760,0.533,0,4,0.0585,-4.325,1,0.042,123.855,0.635,Hip-Hop
47,0.226,0.703,176157,0.974,0,8,0.375,-5.406,0,0.21,117.35,0.634,Hip-Hop
63,0.0235,0.835,189853,0.436,0,4,0.635,-9.602,1,0.176,133.942,0.234,Hip-Hop
50,0.044,0.876,145347,0.592,0,5,0.08,-7.124,1,0.348,154.101,0.532,Hip-Hop
58,0.186,0.731,136934,0.338,7.33E-05,8,0.115,-11.774,0,0.102,128.045,0.0607,Hip-Hop
54,0.137,0.713,283114,0.545,0,4,0.11,-6.903,1,0.0762,140.035,0.277,Hip-Hop
59,0.108,0.789,236600,0.881,0,3,0.355,-5.758,1,0.0331,133.301,0.647,Hip-Hop
60,0.0559,0.736,371871,0.583,0.00351,11,0.124,-6.089,0,0.111,134.994,0.27,Hip-Hop
57,0.101,0.663,209627,0.274,8.80E-05,5,0.109,-12.068,1,0.192,119.988,0.129,Hip-Hop
