popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_genre
63,0.0347,0.654,252640,0.555,0,11,0.17,-8.24,1,0.052,107.535,0.11,Hip-Hop
49,0.00326,0.755,276373,0.576,0,3,0.147,-5.427,1,0.155,134.877,0.555,Hip-Hop
65,0.148,0.549,198107,0.861,0.000122,2,0.101,-5.737,1,0.177,189.711,0.354,Hip-Hop
64,0.188,0.916,313987,0.537,0.00286,10,0.115,-9.79,0,0.245,123.02,0.223,Hip-Hop
52,0.0907,0.659,211613,0.83,0,10,0.133,-5.288,1,0.286,144.017,0.332,Hip-Hop
63,0.00152,0.648,278067,0.622,5.97E-05,11,0.109,-6.063,1,0.0428,88.684,0.51,Hip-Hop
52,0.00439,0.659,216667,0.803,0,8,0.111,-6.744,0,0.419,144.495,0.389,Hip-Hop
59,0.0457,0.611,118560,0.571,0,6,0.127,-8.833,1,0.167,115.01,0.35,Hip-Hop
50,0.109,0.725,291560,0.426,3.02E-05,12,0.112,-9.175,0,0.259,97.963,0.157,Hip-Hop
55,0.0172,0.7,188444,0.718,0,2,0.203,-5.61,0,0.0318,135.017,0.498,Hip-Hop
54,0.328,0.783,292933,0.795,0,11,0.332,-3.827,0,0.327,90.488,0.559,Hip-Hop
72,0.559,0.769,214154,0.71,0,8,0.398,-4.583,0,0.197,129.867,0.588,Hip-Hop
50,0.0736,0.701,126433,0.505,0,5,0.0784,-11.059,1,0.0726,76.969,0.161,Hip-Hop
49,0.373,0.792,-1,0.5,0,8,0.178,-7.629,0,0.211,120.06,0.378,Hip-Hop
59,0.00799,0.726,209560,0.815,0.081,3,0.112,-5.886,1,0.0313,140.158,0.462,Hip-Hop
44,0.263,0.841,294040,0.835,0,12,0.108,-6.191,0,0.308,133.024,0.702,Hip-Hop
55,0.0498,0.714,-1,0.469,5.43E-06,5,0.179,-6.426,1,0.101,92.014,0.142,Hip-Hop
61,0.245,0.695,244174,0.837,0,5,0.367,-5.617,0,0.281,115.067,0.639,Hip-Hop
52,0.299,0.593,209667,0.593,0.001,2,0.308,-8.443,1,0.193,73.609,0.161,Hip-Hop
74,0.118,0.767,192229,0.561,0,6,0.0737,-7.418,0,0.0509,90.021,0.542,Hip-Hop
55,0.152,0.704,167595,0.558,0,4,0.285,-6.142,1,0.375,85.325,0.388,Hip-Hop
50,0.28,0.844,238149,0.863,1.21E-06,2,0.284,-3.932,0,0.331,90.982,0.702,Hip-Hop
69,0.0118,0.847,259440,0.402,0,11,0.283,-9.952,1,0.0641,99.693,0.752,Hip-Hop
62,0.276,0.788,223617,0.765,0,6,0.216,-3.93,1,0.439,144.046,0.667,Hip-Hop
48,0.168,0.592,188348,0.641,0,1,0.272,-7.323,1,0.331,104.073,0.173,Hip-Hop
60,0.123,0.698,236760,0.793,0,5,0.0805,-5.332,0,0.105,129.948,0.454,Hip-Hop
50,0.608,0.838,220576,0.733,5.26E-05,12,0.58,-4.974,1,0.106,115.866,0.669,Hip-Hop
62,0.325,0.91,192000,0.661,0.000114,11,0.149,-6.999,1,0.122,120.044,0.763,Hip-Hop
70,0.121,0.578,193243,0.577,0,6,0.086,-5.997,0,0.202,99.288,0.154,Hip-Hop
71,0.242,0.941,149885,0.501,0,12,0.114,-8.337,1,0.32,105.965,0.412,Hip-Hop
49,0.0533,0.486,-1,0.995,0.000298,3,0.674,-3.611,1,0.0636,117.26,0.142,Hip-Hop
52,0.0956,0.654,159027,0.762,0,5,0.171,-3.994,1,0.0705,132.1,0.0728,Hip-Hop
69,0.00391,0.416,382262,0.824,0,5,0.104,-3.075,1,0.343,85.433,0.417,Hip-Hop
56,0.0933,0.891,284467,0.319,0.000104,8,0.0482,-16.099,0,0.333,92.649,0.687,Hip-Hop
79,0.397,0.708,363521,0.843,0,11,0.799,-2.66,1,0.314,148.14,0.625,Hip-Hop
55,0.0386,0.523,278533,0.84,0,2,0.184,-2.591,0,0.467,176.473,0.659,Hip-Hop
51,0.0149,0.792,224453,0.448,0,12,0.112,-7.924,1,0.399,159.801,0.391,Hip-Hop
56,0.00742,0.955,283993,0.468,4.60E-05,1,0.104,-9.835,1,0.484,129.921,0.304,Hip-Hop
57,0.242,0.769,194824,0.562,0.00101,3,0.0852,-7.237,1,0.28,170.082,0.525,Hip-Hop
54,0.142,0.576,227712,0.678,0.0902,6,0.219,-5.139,1,0.051,163.033,0.461,Hip-Hop
63,0.0734,0.732,160893,0.699,0,12,0.489,-5.766,1,0.131,92.969,0.639,Hip-Hop
51,0.212,0.681,178143,0.524,2.13E-06,8,0.112,-7.47,0,0.327,96.183,0.15,Hip-Hop
67,0.017,0.877,-1,0.71,0,11,0.1,-7.058,1,0.139,95.832,0.51,Hip-Hop
54,0.0403,0.618,181463,0.913,0,5,0.176,-3.019,1,0.0338,164.028,0.437,Hip-Hop
50,0.113,0.546,146087,0.925,0,5,0.118,-3.811,1,0.297,184.082,0.655,Hip-Hop
51,0.00274,0.91,166688,0.567,5.29E-05,11,0.498,-5.208,1,0.0987,130.999,0.545,Hip-Hop
58,0.000426,0.836,272347,0.906,0,5,0.227,-2.902,1,0.279,165.091,0.718,Hip-Hop
62,0.0249,0.755,137195,0.783,0,4,0.308,-4.525,1,0.213,140.047,0.435,Hip-Hop
57,0.123,0.749,238054,0.649,0,12,0.371,-8.623,1,0.053,120.068,0.146,Hip-Hop
53,0.121,0.652,240067,0.824,0,4,0.181,-4.798,1,0.118,84.015,0.322,Hip-Hop
70,0.0129,0.599,206200,0.957,7.06E-05,3,0.155,-5.764,1,0.188,103.68,0.489,Hip-Hop
56,0.0481,0.672,287333,0.569,0,3,0.295,-6.319,0,0.0624,95.971,0.46,Hip-Hop
57,0.0958,0.314,285397,0.641,1.23E-06,6,0.35,-7.036,0,0.0506,142.495,0.0874,Hip-Hop
66,0.134,0.692,241842,0.497,0.000207,5,0.111,-7.252,0,0.108,135.027,0.309,Hip-Hop
47,0.0563,0.752,235385,0.635,0,5,0.118,-9.528,0,0.106,104.033,0.639,Hip-Hop
53,0.519,0.849,237157,0.362,1.62E-05,6,0.233,-8.585,1,0.41,81.143,0.419,Hip-Hop
57,0.0655,0.762,291560,0.625,0,1,0.252,-10.481,1,0.0562,110.163,0.696,Hip-Hop
55,0.221,0.728,203694,0.863,0,11,0.129,-7.577,1,0.296,148.026,0.581,Hip-Hop
70,0.261,0.675,226507,0.545,0,11,0.162,-5.614,0,0.0443,60.048,0.445,Hip-Hop
66,0.0193,0.827,352977,0.623,0,8,0.0589,-6.199,0,0.35,131.904,0.357,Hip-Hop
69,0.166,0.86,180960,0.408,0,4,0.111,-5.389,1,0.189,75.481,0.0548,Hip-Hop
59,0.00189,0.62,200000,0.721,0,5,0.155,-6.176,0,0.0429,169.919,0.286,Hip-Hop
58,0.104,0.495,209613,0.893,0,3,0.192,-3.331,1,0.449,183.406,0.511,Hip-Hop
50,0.591,0.71,360460,0.775,0,4,0.392,-7.514,0,0.4,100.867,0.545,Hip-Hop
59,0.416,0.653,146467,0.799,1.31E-06,11,0.0739,-7.059,1,0.0648,122.508,0.645,Hip-Hop
55,0.107,0.848,283053,0.698,0,2,0.174,-5.73,0,0.338,94.066,0.697,Hip-Hop
58,0.018,0.734,188947,0.468,0,5,0.382,-9.029,1,0.0912,118.001,0.285,Hip-Hop
55,0.107,0.578,-1,0.864,0,9,0.481,-6.153,0,0.383,175.775,0.649,Hip-Hop
67,0.184,0.685,221074,0.708,0,12,0.111,-7.213,1,0.0778,140.042,0.0947,Hip-Hop
55,0.00522,0.713,108871,0.481,0,5,0.0909,-7.373,1,0.136,145.939,0.113,Hip-Hop
64,0.0135,0.55,230281,0.779,0,4,0.333,-3.841,1,0.211,150.069,0.315,Hip-Hop
52,0.134,0.523,184594,0.665,0,10,0.138,-6.534,0,0.151,155.073,0.506,Hip-Hop
58,0.00889,0.822,218000,0.865,1.27E-06,5,0.122,-2.441,1,0.0469,128.017,0.169,Hip-Hop
46,0.455,0.83,150047,0.415,0,11,0.0581,-9.575,1,0.0655,127.998,0.643,Hip-Hop
42,0.147,0.886,132800,0.6,0,2,0.0769,-7.42,1,0.0863,150,0.135,Hip-Hop
78,0.182,0.79,169620,0.629,7.06E-06,12,0.338,-4.055,1,0.142,170.023,0.267,Hip-Hop
52,0.0031,0.769,195347,0.601,0,5,0.272,-8.402,1,0.171,168.996,0.448,Hip-Hop
77,0.177,0.821,270587,0.774,0.000676,3,0.0577,-3.418,1,0.235,93.425,0.547,Hip-Hop
70,0.104,0.691,193510,0.736,0,4,0.111,-4.993,1,0.0321,140.034,0.0395,Hip-Hop
50,0.0458,0.783,292000,0.839,7.95E-06,2,0.365,-7.06,0,0.19,127.975,0.423,Hip-Hop
64,0.0108,0.734,154456,0.722,0.000201,4,0.157,-4.872,1,0.071,129.927,0.229,Hip-Hop
64,0.219,0.683,253227,0.902,0.000761,5,0.226,-7.389,0,0.291,90.447,0.724,Hip-Hop
54,0.18,0.901,227296,0.743,0,2,0.28,-5.859,0,0.187,103.034,0.36,Hip-Hop
65,0.154,0.748,-1,0.742,3.06E-05,10,0.196,-6.516,0,0.0979,81.017,0.474,Hip-Hop
67,0.229,0.883,131500,0.897,0.0011,9,0.11,-1.02,0,0.108,119.999,0.258,Hip-Hop
67,0.266,0.328,180600,0.619,1.95E-06,4,0.178,-7.136,1,0.282,67.153,0.405,Hip-Hop
49,0.079,0.484,239787,0.66,3.51E-06,4,0.333,-11.224,1,0.146,88.418,0.588,Hip-Hop
64,0.0292,0.844,280920,0.751,1.71E-05,10,0.499,-6.5,1,0.223,129.985,0.514,Hip-Hop
67,0.113,0.643,198442,0.545,1.82E-05,5,0.124,-6.526,0,0.0895,128.023,0.286,Hip-Hop
58,0.00221,0.666,211202,0.581,0,4,0.337,-6.727,0,0.0453,133.065,0.126,Hip-Hop
67,0.455,0.776,227779,0.724,0,11,0.109,-4.874,1,0.216,74.987,0.677,Hip-Hop
50,0.104,0.6,-1,0.982,0,8,0.343,-2.996,0,0.201,110.015,0.277,Hip-Hop
60,0.227,0.651,207187,0.719,0,4,0.109,-3.924,1,0.301,116.77,0.402,Hip-Hop
50,0.379,0.676,290333,0.458,0,5,0.122,-6.172,1,0.418,84.188,0.723,Hip-Hop
56,0.0731,0.792,258467,0.876,0,8,0.351,-2.856,0,0.228,101.277,0.457,Hip-Hop
67,0.0939,0.684,236948,0.791,0,9,0.359,-4.435,1,0.309,153.992,0.529,Hip-Hop
53,0.306,0.925,115618,0.453,6.99E-05,1,0.0972,-8.376,0,0.168,137.022,0.52,Hip-Hop
49,0.257,0.634,169107,0.814,0,8,0.624,-7.455,1,0.299,86.74,0.879,Hip-Hop
59,0.339,0.891,358507,0.491,0,12,0.296,-8.874,1,0.118,133.984,0.806,Hip-Hop
55,0.299,0.8,159787,0.707,0,3,0.698,-5.295,1,0.327,95.849,0.619,Hip-Hop
59,0.0455,0.677,270973,0.54,1.84E-06,11,0.845,-14.439,1,0.0627,95.116,0.469,Hip-Hop
50,0.0507,0.704,286587,0.762,0,5,0.893,-8.582,1,0.305,132.205,0.234,Hip-Hop
60,0.0351,0.447,440013,0.625,0.000727,2,0.243,-8.212,0,0.323,67.104,0.261,Hip-Hop
64,0.111,0.569,301769,0.881,0,3,0.655,-5.875,0,0.366,148.07,0.812,Hip-Hop
61,0.177,0.605,185813,0.602,0,4,0.405,-6.837,0,0.398,82.261,0.829,Hip-Hop
64,0.479,0.641,212428,0.579,9.58E-05,1,0.214,-8.278,1,0.0895,145.994,0.421,Hip-Hop
54,0.458,0.794,108293,0.364,0.923,2,0.0991,-8.369,0,0.131,93.025,0.471,Hip-Hop
58,0.0507,0.863,213267,0.543,0,10,0.241,-13.497,1,0.13,106.929,0.799,Hip-Hop
56,0.135,0.586,195667,0.855,0,5,0.754,-3.481,1,0.323,80.105,0.549,Hip-Hop
54,0.253,0.795,172760,0.604,1.13E-05,9,0.641,-6.124,0,0.331,92.517,0.71,Hip-Hop
62,0.0219,0.319,101987,0.751,0.151,3,0.515,-2.801,1,0.0619,69.79,0.474,Hip-Hop
60,0.437,0.708,219467,0.631,0,5,0.0862,-4.726,1,0.0347,90.06,0.772,Hip-Hop
62,0.406,0.787,171572,0.531,3.11E-05,8,0.0703,-6.468,0,0.132,91.957,0.276,Hip-Hop
53,0.0143,0.743,219512,0.651,0,10,0.079,-5.974,1,0.0646,82.022,0.467,Hip-Hop
58,0.00248,0.715,297369,0.574,6.68E-05,3,0.128,-10.243,0,0.098,137.579,0.345,Hip-Hop
75,0.41,0.716,200747,0.35,0.00134,4,0.0927,-11.094,1,0.0537,129.842,0.178,Hip-Hop
57,0.00726,0.722,206120,0.958,0,8,0.375,-3.617,1,0.0912,127.008,0.952,Hip-Hop
61,0.242,0.863,-1,0.748,0.000273,1,0.116,-4.48,0,0.178,89.958,0.838,Hip-Hop
51,0.14,0.788,145213,0.605,0,3,0.053,-7.663,0,0.249,135.222,0.601,Hip-Hop
79,0.317,0.721,166343,0.508,0,11,0.153,-7.496,1,0.394,159.911,0.457,Hip-Hop
50,0.0375,0.853,-1,0.855,0,9,0.343,-5.716,1,0.118,94.976,0.683,Hip-Hop
80,0.158,0.592,245893,0.584,2.63E-06,12,0.132,-6.232,0,0.0893,88.073,0.447,Hip-Hop
52,0.122,0.828,-1,0.665,0,5,0.0904,-7.218,0,0.25,144.963,0.4,Hip-Hop
49,0.181,0.807,114333,0.505,0,4,0.176,-7.083,0,0.0552,120.06,0.266,Hip-Hop
66,0.255,0.676,184929,0.585,1.40E-06,7,0.118,-7.161,1,0.101,139.939,0.253,Hip-Hop
66,0.101,0.922,269613,0.859,1.12E-06,6,0.139,-1.152,1,0.079,114.001,0.616,Hip-Hop
54,0.00102,0.451,248187,0.771,9.35E-05,9,0.119,-7.357,0,0.0467,139.932,0.204,Hip-Hop
49,0.226,0.853,192082,0.534,0.00603,3,0.13,-10.562,0,0.0661,139.941,0.368,Hip-Hop
58,0.0549,0.781,196907,0.98,2.74E-06,4,0.597,-5.077,1,0.285,140.235,0.487,Hip-Hop
51,0.156,0.759,116750,0.582,0.000206,9,0.263,-8.562,0,0.0499,121.072,0.672,Hip-Hop
75,0.0216,0.873,115194,0.663,0.000356,5,0.0867,-4.086,1,0.15,135.499,0.525,Hip-Hop
47,0.45,0.381,67520,0.592,0,11,0.534,-10.879,1,0.289,84.974,0.673,Hip-Hop
56,0.152,0.893,194693,0.661,0,8,0.271,-6.33,0,0.149,102.028,0.466,Hip-Hop
56,0.286,0.472,237347,0.673,0,11,0.311,-8.263,1,0.323,86.491,0.678,Hip-Hop
51,0.0543,0.504,249293,0.631,0,5,0.516,-6.568,1,0.354,97.401,0.214,Hip-Hop
63,0.104,0.69,187280,0.827,0.00083,12,0.274,-4.264,1,0.232,94.859,0.445,Hip-Hop
76,0.124,0.802,245520,0.412,0,9,0.103,-5.963,0,0.0478,89.546,0.394,Hip-Hop
65,0.139,0.869,-1,0.526,0,4,0.119,-5.766,1,0.111,128.997,0.217,Hip-Hop
54,0.121,0.758,321507,0.845,0,6,0.328,-8.021,1,0.272,76.882,0.944,Hip-Hop
54,0.189,0.751,201667,0.664,0,5,0.672,-6.111,1,0.317,155.796,0.686,Hip-Hop
58,0.0284,0.778,167438,0.801,0,9,0.327,-6.456,1,0.0758,106.061,0.62,Hip-Hop
68,0.0292,0.761,284480,0.847,2.26E-06,11,0.39,-3.068,1,0.0417,91.519,0.765,Hip-Hop
69,0.536,0.777,201733,0.662,4.61E-06,11,0.593,-8.393,1,0.27,111.13,0.634,Hip-Hop
56,0.0351,0.737,221700,0.684,1.32E-05,6,0.0813,-7.876,1,0.164,100.058,0.352,Hip-Hop
59,0.00946,0.931,150100,0.273,0,9,0.137,-11.723,0,0.176,119.956,0.0603,Hip-Hop
53,0.138,0.514,226320,0.844,0,7,0.159,-5.022,0,0.247,140.57,0.289,Hip-Hop
46,0.00754,0.885,130482,0.777,0,9,0.0895,-6.408,1,0.357,140.046,0.486,Hip-Hop
52,0.0615,0.334,280667,0.783,0,1,0.109,-6.144,0,0.181,83.944,0.308,Hip-Hop
49,0.201,0.78,213333,0.759,0,11,0.276,-5.046,1,0.267,117.03,0.767,Hip-Hop
58,0.318,0.81,204044,0.673,0,4,0.313,-7.142,1,0.297,123.964,0.448,Hip-Hop
86,0.149,0.88,-1,0.428,5.07E-05,1,0.114,-8.28,1,0.206,100.007,0.333,Hip-Hop
50,0.47,0.875,370733,0.46,3.08E-06,3,0.507,-8.984,1,0.454,92.054,0.516,Hip-Hop
62,0.205,0.771,264739,0.527,0,11,0.107,-6.798,0,0.232,139.934,0.113,Hip-Hop
56,0.197,0.563,330387,0.691,0,7,0.0886,-4.464,0,0.382,108.406,0.567,Hip-Hop
58,0.0136,0.71,184413,0.674,1.73E-05,5,0.0366,-5.393,1,0.0352,124.033,0.7,Hip-Hop
68,0.0586,0.845,211200,0.467,0,5,0.0694,-7.674,1,0.138,138.007,0.702,Hip-Hop
52,0.0126,0.536,271573,0.771,0,5,0.11,-6.503,0,0.369,152.174,0.66,Hip-Hop
57,0.00295,0.772,272440,0.695,0,11,0.427,-8.013,1,0.0735,137.868,0.643,Hip-Hop
63,0.704,0.523,469831,0.539,1.19E-05,9,0.0952,-9.642,1,0.564,84.266,0.415,Hip-Hop
73,0.0517,0.703,-1,0.661,0,10,0.34,-3.885,1,0.0539,149.906,0.495,Hip-Hop
60,0.0809,0.673,154480,0.739,0,5,0.299,-7.358,1,0.472,86.488,0.86,Hip-Hop
54,0.188,0.474,193213,0.73,0,5,0.106,-9.061,0,0.317,100.079,0.26,Hip-Hop
73,0.317,0.727,197133,0.599,0,5,0.219,-6.941,1,0.327,167.909,0.386,Hip-Hop
78,0.371,0.855,324189,0.694,0,6,0.109,-4.393,1,0.169,122.078,0.49,Hip-Hop
56,0.156,0.839,194790,0.621,2.79E-05,7,0.119,-8.01,1,0.0463,120.009,0.208,Hip-Hop
52,0.0164,0.738,289227,0.915,9.79E-05,1,0.627,-7.754,1,0.189,91.058,0.544,Hip-Hop
70,0.849,0.444,257380,0.287,2.82E-06,9,0.161,-10.631,0,0.0375,124.027,0.246,Hip-Hop
50,0.0723,0.773,195416,0.808,0,6,0.525,-3.896,1,0.428,89.831,0.19,Hip-Hop
62,0.0562,0.625,161698,0.479,0,5,0.0715,-8.768,1,0.272,98.027,0.555,Hip-Hop
50,0.00266,0.754,128000,0.498,0,9,0.146,-7.555,0,0.0517,135.094,0.278,Hip-Hop
53,0.00483,0.878,165068,0.689,0.165,9,0.709,-6.077,1,0.0366,127.927,0.347,Hip-Hop
59,0.316,0.526,234487,0.936,0.000384,12,0.261,-4.576,1,0.263,81.305,0.283,Hip-Hop
59,0.387,0.834,179834,0.588,4.25E-06,4,0.112,-6.243,1,0.0759,141.944,0.489,Hip-Hop
54,0.0109,0.713,328488,0.65,0,2,0.0851,-5.187,1,0.0425,99.951,0.12,Hip-Hop
45,0.245,0.806,209278,0.71,0.000286,5,0.119,-6.661,1,0.0722,132.075,0.488,Hip-Hop
50,0.417,0.587,240110,0.66,5.58E-06,5,0.121,-7.346,1,0.245,82.901,0.142,Hip-Hop
56,0.119,0.751,203489,0.784,0,1,0.071,-4.876,0,0.175,117.016,0.762,Hip-Hop
49,0.218,0.646,287000,0.812,0,10,0.299,-3.932,1,0.254,95.014,0.694,Hip-Hop
60,0.11,0.92,119172,0.512,0.000137,12,0.101,-9.915,1,0.425,145.028,0.91,Hip-Hop
61,0.00212,0.729,224202,0.545,0,2,0.252,-7.963,0,0.348,173.992,0.48,Hip-Hop
66,0.187,0.718,212947,0.458,3.43E-06,8,0.105,-10.024,0,0.117,132.998,0.0514,Hip-Hop
56,0.0216,0.891,182334,0.67,0,5,0.0416,-6.367,1,0.192,106.016,0.18,Hip-Hop
65,0.362,0.779,-1,0.652,0,5,0.0851,-7.147,1,0.397,85.957,0.422,Hip-Hop
64,0.853,0.313,209107,0.426,0.00037,12,0.181,-9.049,1,0.0435,95.159,0.107,Hip-Hop
60,0.0254,0.616,98360,0.598,4.80E-06,9,0.115,-6.688,0,0.0329,82.94,0.345,Hip-Hop
53,0.437,0.807,181478,0.441,0,3,0.126,-8.72,0,0.365,140.236,0.638,Hip-Hop
68,0.0903,0.759,303493,0.756,2.36E-06,8,0.265,-8.145,0,0.266,87.059,0.613,Hip-Hop
59,0.00407,0.53,150067,0.871,0.0207,11,0.272,-6.361,1,0.302,93.046,0.706,Hip-Hop
72,0.0663,0.607,244907,0.45,1.12E-05,4,0.107,-8.507,1,0.0338,105.992,0.121,Hip-Hop
52,0.14,0.592,239880,0.766,0,7,0.136,-5.402,0,0.31,82.039,0.362,Hip-Hop
67,0.337,0.737,196364,0.432,1.39E-06,5,0.093,-6.473,0,0.0336,109.96,0.19,Hip-Hop
64,0.217,0.739,235187,0.553,0,5,0.452,-6.013,1,0.174,97.219,0.062,Hip-Hop
53,0.418,0.71,194029,0.68,0,4,0.254,-4.688,1,0.0866,130.054,0.35,Hip-Hop
62,0.0994,0.509,270867,0.689,7.31E-05,5,0.0986,-5.034,1,0.245,94.564,0.695,Hip-Hop
66,0.247,0.828,280160,0.487,1.86E-05,10,0.136,-6.142,0,0.0343,85.027,0.761,Hip-Hop
55,0.223,0.733,211631,0.912,0,12,0.206,-3.239,0,0.223,89.947,0.888,Hip-Hop
54,0.0036,0.685,338813,0.686,0,11,0.0959,-6.311,1,0.292,94.188,0.682,Hip-Hop
51,0.00537,0.793,216947,0.529,0,2,0.101,-7.18,0,0.159,134.945,0.425,Hip-Hop
58,0.432,0.522,295360,0.856,0,12,0.103,-5.185,1,0.121,167.734,0.876,Hip-Hop
55,0.448,0.694,239933,0.866,1.03E-05,9,0.141,-4.285,0,0.426,94.157,0.743,Hip-Hop
55,0.135,0.481,-1,0.594,0.0006,5,0.121,-11.397,1,0.123,176.26,0.515,Hip-Hop
77,0.624,0.681,199387,0.397,0,4,0.113,-10.271,1,0.12,70.129,0.251,Hip-Hop
53,0.367,0.833,112562,0.578,0,5,0.388,-10.449,1,0.32,122.338,0.553,Hip-Hop
66,0.0275,0.771,296133,0.896,0,8,0.204,-5.289,0,0.129,112.505,0.0593,Hip-Hop
57,1.70E-05,0.69,202107,0.729,0.0431,3,0.152,-5.819,0,0.221,91.376,0.357,Hip-Hop
54,0.00708,0.824,110367,0.55,0,3,0.126,-6.545,0,0.313,148.096,0.648,Hip-Hop
69,0.122,0.7,149813,0.435,0.000549,4,0.114,-12.597,1,0.0428,141.914,0.21,Hip-Hop
55,0.164,0.452,250467,0.68,0,5,0.0796,-5.99,0,0.349,75.684,0.316,Hip-Hop
71,0.661,0.503,220909,0.615,0,9,0.122,-9.128,1,0.137,153.478,0.318,Hip-Hop
57,0.0514,0.736,234938,0.786,0,8,0.261,-4.999,0,0.148,109.364,0.653,Hip-Hop
53,0.434,0.882,170156,0.308,2.62E-06,1,0.121,-13.485,1,0.267,131.032,0.169,Hip-Hop
49,0.689,0.602,183031,0.716,0,12,0.32,-5.079,1,0.23,83.022,0.576,Hip-Hop
67,0.174,0.558,313053,0.959,0,3,0.422,-3.193,0,0.386,104.733,0.522,Hip-Hop
61,0.156,0.844,-1,0.553,1.32E-06,12,0.0816,-7.284,0,0.356,114.939,0.511,Hip-Hop
55,0.451,0.671,190173,0.655,0,9,0.233,-9.443,0,0.22,105.096,0.815,Hip-Hop
72,0.00134,0.686,243380,0.888,0.000689,5,0.0736,-3.348,1,0.0857,142.015,0.108,Hip-Hop
51,0.0734,0.794,-1,0.819,6.05E-06,9,0.377,-5.34,0,0.138,80.081,0.962,Hip-Hop
61,0.205,0.714,220656,0.853,0,9,0.116,-4.9,0,0.304,102.034,0.178,Hip-Hop
49,0.513,0.485,116051,0.596,1.56E-05,9,0.239,-7.734,0,0.11,92.513,0.458,Hip-Hop
57,0.0681,0.85,-1,0.566,1.73E-06,11,0.093,-8.18,0,0.091,126.985,0.174,Hip-Hop
56,0.0173,0.648,178890,0.72,0,8,0.118,-6.843,0,0.0526,120.005,0.421,Hip-Hop
53,0.0879,0.555,212019,0.793,0,4,0.136,-4.826,1,0.333,153.895,0.283,Hip-Hop
55,0.48,0.557,141642,0.312,3.95E-05,1,0.124,-15.003,1,0.277,89.484,0.0748,Hip-Hop
63,0.197,0.653,485729,0.821,1.48E-06,1,0.137,-5.541,1,0.209,179.953,0.629,Hip-Hop
52,0.0931,0.869,245907,0.48,0,2,0.0957,-6.683,1,0.0642,111.004,0.0583,Hip-Hop
56,0.0434,0.8,139279,0.672,0,3,0.141,-7.925,0,0.32,76.023,0.871,Hip-Hop
68,0.109,0.792,151600,0.673,0,12,0.159,-8.501,1,0.173,94.98,0.743,Hip-Hop
65,0.245,0.795,121000,0.386,0,2,0.0973,-10.638,1,0.18,131.971,0.619,Hip-Hop
79,0.212,0.877,162053,0.514,0,6,0.154,-5.585,0,0.0657,119.998,0.272,Hip-Hop
60,0.0258,0.78,390999,0.852,2.70E-06,4,0.183,-1.333,1,0.176,141.03,0.523,Hip-Hop
59,0.437,0.866,124232,0.42,0,3,0.0733,-12.025,0,0.437,85.005,0.191,Hip-Hop
65,0.0827,0.86,303543,0.699,0.00197,7,0.26,-6.415,0,0.0974,93.992,0.871,Hip-Hop
62,0.0648,0.72,235714,0.615,3.62E-05,6,0.176,-8.899,0,0.0542,112.048,0.293,Hip-Hop
69,0.642,0.58,331480,0.519,0.00116,3,0.0936,-10.653,0,0.251,107.401,0.242,Hip-Hop
52,0.0828,0.721,214779,0.583,0,8,0.0958,-6.734,0,0.0585,76.027,0.237,Hip-Hop
56,0.0563,0.892,-1,0.538,0,12,0.303,-7.043,0,0.304,130.129,0.325,Hip-Hop
52,0.0453,0.698,372973,0.592,0,7,0.331,-3.197,1,0.0929,145.977,0.107,Hip-Hop
60,0.131,0.795,-1,0.793,0,4,0.323,-5.319,1,0.231,134.119,0.428,Hip-Hop
58,0.244,0.688,243814,0.782,0,8,0.632,-5.419,1,0.0279,100.024,0.659,Hip-Hop
73,0.00823,0.857,140793,0.642,0,4,0.106,-3.656,1,0.0588,150.06,0.0658,Hip-Hop
58,0.205,0.747,213898,0.873,0,12,0.0915,-2.925,1,0.0775,91.07,0.762,Hip-Hop
52,0.0216,0.556,140643,0.992,0,4,0.453,1.012,1,0.357,139.974,0.544,Hip-Hop
59,0.781,0.607,173158,0.869,0,9,0.137,-5.271,1,0.345,155.983,0.577,Hip-Hop
62,0.169,0.767,230501,0.854,0.000529,8,0.175,-4.57,0,0.0675,109.943,0.519,Hip-Hop
53,0.15,0.502,264093,0.696,0,1,0.382,-4.875,0,0.41,86.353,0.282,Hip-Hop
69,0.187,0.881,266067,0.622,0,5,0.103,-4.149,1,0.215,91.989,0.633,Hip-Hop
65,0.0556,0.753,261093,0.845,0,4,0.333,-3.305,1,0.276,89.529,0.79,Hip-Hop
66,0.625,0.618,130613,0.582,3.84E-06,5,0.265,-9.454,1,0.297,90.035,0.48,Hip-Hop
50,0.286,0.949,227773,0.728,0,5,0.0465,-10.653,1,0.211,101.718,0.795,Hip-Hop
53,0.0479,0.782,192875,0.751,0,6,0.0615,-4.995,1,0.12,128.079,0.572,Hip-Hop
52,0.0533,0.753,138240,0.784,2.03E-06,6,0.288,-7.217,1,0.0897,131.964,0.635,Hip-Hop
57,0.174,0.758,171747,0.455,1.50E-05,5,0.0914,-6.711,1,0.123,140.078,0.0481,Hip-Hop
55,0.165,0.923,110858,0.686,0,6,0.109,-7.15,1,0.316,140.06,0.557,Hip-Hop
59,0.109,0.748,250000,0.623,0,9,0.15,-5.08,1,0.0285,105.045,0.21,Hip-Hop
62,0.401,0.764,240707,0.574,0,1,0.11,-9.475,0,0.042,123.928,0.931,Hip-Hop
